County,Agency,Sworn,Reserve,Dispatcher,Total
SAN DIEGO COUNTY,SAN DIEGO CO SD,2676,64,145,2885
SAN DIEGO COUNTY,"SAN DIEGO HARBOR PD, PORT OF",129,0,13,142
SAN DIEGO COUNTY,SAN DIEGO PD,1838,18,171,2027
SAN DIEGO COUNTY,SOUTHWESTERN CCD PD,10,0,0,10
SAN DIEGO COUNTY,UC SAN DIEGO PD,38,0,10,48
SAN FRANCISCO COUNTY,CSU SAN FRANCISCO PD,20,0,5,25
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0,0,35,35
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,19,0,1,20
SAN FRANCISCO COUNTY,SAN FRANCISCO CO DA,38,0,0,38
SAN FRANCISCO COUNTY,SAN FRANCISCO CO MED EXAM,15,0,0,15
SAN FRANCISCO COUNTY,SAN FRANCISCO CO SD,833,0,0,833
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,1,0,217,218
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2179,32,0,2211
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,55,0,8,63
SAN JOAQUIN COUNTY,ESCALON PD,12,11,0,23
SAN JOAQUIN COUNTY,LODI PD,70,6,17,93
SAN JOAQUIN COUNTY,MANTECA PD,73,4,12,89
SAN JOAQUIN COUNTY,PORT OF STOCKTON PD,16,0,0,16
SAN JOAQUIN COUNTY,RIPON PD,22,0,6,28
SAN JOAQUIN COUNTY,SAN JOAQUIN CO DA,39,0,0,39
SAN JOAQUIN COUNTY,SAN JOAQUIN CO SD,297,3,29,329
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,13,1,5,19
SAN JOAQUIN COUNTY,STOCKTON PD,438,32,47,517
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,34,1,8,43
SAN JOAQUIN COUNTY,TRACY PD,94,2,18,114
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,23,1,0,24
SAN LUIS OBISPO COUNTY,ATASCADERO PD,29,0,5,34
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,17,0,8,25
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,7,0,0,7
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,17,1,8,26
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17,0,0,17
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,36,3,8,47
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,20,1,8,29
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO DA,17,0,0,17
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO CO SD,320,12,23,355
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,61,3,14,78
SAN MATEO COUNTY,ATHERTON PD,18,5,10,33
SAN MATEO COUNTY,BELMONT PD,31,0,11,42
SAN MATEO COUNTY,BRISBANE PD,13,0,0,13
SAN MATEO COUNTY,BROADMOOR PD,10,17,0,27
SAN MATEO COUNTY,BURLINGAME PD,39,0,15,54
SAN MATEO COUNTY,COLMA PD,18,2,5,25
SAN MATEO COUNTY,DALY CITY PD,91,0,1,92
SAN MATEO COUNTY,EAST PALO ALTO PD,34,0,0,34
SAN MATEO COUNTY,FOSTER CITY PD,38,3,9,50
SAN MATEO COUNTY,HILLSBOROUGH PD,27,1,6,34
SAN MATEO COUNTY,MENLO PARK PD,48,4,13,65
SAN MATEO COUNTY,PACIFICA PD,31,5,0,36
SAN MATEO COUNTY,REDWOOD CITY PD,82,4,18,104
SAN MATEO COUNTY,SAN BRUNO PD,45,5,12,62
SAN MATEO COUNTY,SAN MATEO CO CORONER,9,0,0,9
SAN MATEO COUNTY,SAN MATEO CO DA,18,0,0,18
SAN MATEO COUNTY,SAN MATEO CO PUB SFTY COMM CTR,0,0,72,72
SAN MATEO COUNTY,SAN MATEO CO SHERIFF'S OFFICE,314,37,0,351
SAN MATEO COUNTY,SAN MATEO PD,105,5,15,125
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,78,5,18,101
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,6,2,2,10
SANTA BARBARA COUNTY,GUADALUPE PD,14,1,0,15
SANTA BARBARA COUNTY,LOMPOC PD,37,0,11,48
SANTA BARBARA COUNTY,SANTA BARBARA CO DA,13,0,0,13
SANTA BARBARA COUNTY,SANTA BARBARA CO SD,485,42,33,560
SANTA BARBARA COUNTY,SANTA BARBARA PD,129,13,14,156
SANTA BARBARA COUNTY,SANTA MARIA PD,136,1,21,158
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,37,0,7,44
SANTA CLARA COUNTY,CAMPBELL PD,41,11,16,68
SANTA CLARA COUNTY,CSU SAN JOSE PD,26,0,6,32
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,10,0,0,10
SANTA CLARA COUNTY,GILROY PD,71,5,11,87
SANTA CLARA COUNTY,LOS ALTOS PD,32,1,10,43
SANTA CLARA COUNTY,LOS GATOS PD,35,5,8,48
SANTA CLARA COUNTY,MILPITAS PD,86,0,15,101
SANTA CLARA COUNTY,MORGAN HILL PD,38,3,8,49
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,87,11,15,113
SANTA CLARA COUNTY,PALO ALTO PD,80,9,21,110
SANTA CLARA COUNTY,SAN JOSE PD,1059,107,144,1310
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1,0,0,1
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,6,4,0,10
SANTA CLARA COUNTY,SANTA CLARA CO COMM DEPT,0,0,85,85
SANTA CLARA COUNTY,SANTA CLARA CO DA,85,0,0,85
SANTA CLARA COUNTY,SANTA CLARA CO DA-WELFARE FRD,1,0,0,1
SANTA CLARA COUNTY,SANTA CLARA CO SD,1269,59,0,1328
SANTA CLARA COUNTY,SANTA CLARA PD,145,180,18,343
SANTA CLARA COUNTY,SUNNYVALE DPS,202,0,18,220
SANTA CLARA COUNTY,WEST VALLEY CCD PD,8,2,0,10
SANTA CRUZ COUNTY,CAPITOLA PD,20,2,0,22
SANTA CRUZ COUNTY,SANTA CRUZ CO DA,16,0,0,16
SANTA CRUZ COUNTY,SANTA CRUZ CO SD,157,17,0,174
SANTA CRUZ COUNTY,SANTA CRUZ PD,82,0,0,82
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,17,6,7,30
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,25,0,9,34
SANTA CRUZ COUNTY,WATSONVILLE PD,72,1,0,73
SHASTA COUNTY,ANDERSON PD,20,1,0,21
SHASTA COUNTY,REDDING PD,105,1,0,106
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0,0,38,38
SHASTA COUNTY,SHASTA CO DA,11,0,0,11
SHASTA COUNTY,SHASTA CO MARSHAL,20,0,2,22
SHASTA COUNTY,SHASTA CO SD,123,6,0,129
SIERRA COUNTY,SIERRA CO SHERIFF'S OFFICE,6,3,4,13
SISKIYOU COUNTY,ETNA PD,4,2,0,6
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,3,0,0,3
SISKIYOU COUNTY,MOUNT SHASTA PD,8,3,6,17
SISKIYOU COUNTY,SISKIYOU CO DA,3,0,0,3
SISKIYOU COUNTY,SISKIYOU CO SD,72,10,10,92
SISKIYOU COUNTY,TULELAKE PD,2,1,0,3
SISKIYOU COUNTY,WEED PD,9,1,5,15
SISKIYOU COUNTY,YREKA PD,14,0,9,23
SOLANO COUNTY,BENICIA PD,32,2,13,47
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,10,0,0,10
SOLANO COUNTY,DIXON PD,27,0,0,27
SOLANO COUNTY,FAIRFIELD PD,119,0,23,142
SOLANO COUNTY,RIO VISTA PD,1,1,0,2
SOLANO COUNTY,SOLANO CO DA,11,0,0,11
SOLANO COUNTY,SOLANO CO SD,170,11,17,198
SOLANO COUNTY,SOLANO CO SPECIAL INV BUREAU,5,0,0,5
SOLANO COUNTY,SUISUN CITY PD,23,2,9,34
SOLANO COUNTY,VACAVILLE PD,118,2,20,140
SOLANO COUNTY,VALLEJO PD,105,3,24,132
SONOMA COUNTY,CLOVERDALE PD,13,1,7,21
SONOMA COUNTY,COTATI PD,12,1,6,19
SONOMA COUNTY,CSU SONOMA PD,12,0,2,14
SONOMA COUNTY,HEALDSBURG PD,16,0,6,22
SONOMA COUNTY,PETALUMA PD,58,0,15,73
SONOMA COUNTY,ROHNERT PARK DPS,71,0,14,85
SONOMA COUNTY,SANTA ROSA PD,162,0,28,190
SONOMA COUNTY,SEBASTOPOL PD,12,4,6,22
SONOMA COUNTY,SONOMA CO DA,12,0,0,12
SONOMA COUNTY,"SONOMA CO HUM SRV,WLF FRD INV",6,0,0,6
SONOMA COUNTY,SONOMA CO JR COLLEGE DIST PD,9,0,4,13
SONOMA COUNTY,SONOMA CO SHERIFF'S OFFICE,433,0,26,459
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1,0,0,1
STANISLAUS COUNTY,CERES DPS,52,3,12,67
STANISLAUS COUNTY,CSU STANISLAUS DPS,13,0,1,14
STANISLAUS COUNTY,MODESTO PD,206,7,0,213
STANISLAUS COUNTY,NEWMAN PD,12,4,0,16
STANISLAUS COUNTY,OAKDALE PD,19,7,9,35
STANISLAUS COUNTY,STANISLAUS CO DA,18,0,0,18
STANISLAUS COUNTY,STANISLAUS CO SD,517,29,1,547
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,1,0,53,54
STANISLAUS COUNTY,TURLOCK PD,74,1,12,87
SUTTER COUNTY,SUTTER CO DA,6,0,0,6
SUTTER COUNTY,SUTTER CO HEALTH & HUMAN SVCS,2,0,0,2
SUTTER COUNTY,SUTTER CO SD,103,9,12,124
SUTTER COUNTY,YUBA CITY PD,65,5,10,80
SUTTER COUNTY,CORNING PD,13,0,7,20
SUTTER COUNTY,RED BLUFF PD,22,3,7,32
SUTTER COUNTY,TEHAMA CO DA,7,0,0,7
SUTTER COUNTY,TEHAMA CO SD,72,9,9,90
TRINITY COUNTY,TRINITY CO DIST ATTORNEY,1,0,0,1
TRINITY COUNTY,TRINITY CO MARSHAL,4,0,0,4
TRINITY COUNTY,TRINITY COUNTY SD,29,10,2,41
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,6,1,0,7
TULARE COUNTY,DINUBA PD,33,0,6,39
TULARE COUNTY,EXETER PD,17,5,0,22
TULARE COUNTY,FARMERSVILLE PD,15,0,0,15
TULARE COUNTY,LINDSAY DPS,15,1,0,16
TULARE COUNTY,PORTERVILLE PD,68,4,14,86
TULARE COUNTY,TULARE CO DA,35,0,0,35
TULARE COUNTY,TULARE CO SD,541,20,25,586
TULARE COUNTY,TULARE PD,68,0,11,79
TULARE COUNTY,VISALIA PD,151,0,24,175
TULARE COUNTY,WOODLAKE PD,8,4,0,12
TUOLUMNE COUNTY,SONORA PD,12,1,6,19
TUOLUMNE COUNTY,TUOLUMNE CO DA,2,0,0,2
TUOLUMNE COUNTY,TUOLUMNE CO SD,91,5,12,108
VENTURA COUNTY,CSU CHANNEL ISLANDS PD,14,0,6,20
VENTURA COUNTY,OXNARD PD,219,6,18,243
VENTURA COUNTY,PORT HUENEME PD,20,4,4,28
VENTURA COUNTY,SANTA PAULA PD,32,12,6,50
VENTURA COUNTY,SIMI VALLEY PD,121,0,16,137
VENTURA COUNTY,VENTURA CO CCD PD,14,0,0,14
VENTURA COUNTY,VENTURA CO DA,51,0,0,51
VENTURA COUNTY,VENTURA CO SD,734,12,35,781
VENTURA COUNTY,VENTURA PD,134,0,18,152
YOLO COUNTY,DAVIS PD,57,2,14,73
YOLO COUNTY,UC DAVIS PD,44,0,10,54
YOLO COUNTY,WEST SACRAMENTO PD,68,2,0,70
YOLO COUNTY,WINTERS PD,10,1,0,11
YOLO COUNTY,WOODLAND PD,66,0,0,66
YOLO COUNTY,YOLO CO COMM EMER,0,0,37,37
YOLO COUNTY,YOLO CO DA,14,0,0,14
YOLO COUNTY,YOLO CO SHERIFF'S OFFICE,82,5,0,87
YUBA COUNTY,MARYSVILLE PD,19,12,10,41
YUBA COUNTY,WHEATLAND PD,8,4,0,12
YUBA COUNTY,YUBA CO DA,2,0,0,2
YUBA COUNTY,YUBA CO SD,121,22,14,157
YUBA COUNTY,YUBA COMMUNITY COLL DIST PD,3,0,0,3
YUBA COUNTY,** GRAND TOTAL,84282,4102,8110,96494
